comparison_group,comparison,method_a,method_b,exp_a,exp_b,spf,log_source_a,log_source_b,metric_family,metric,p_adj_bh,n_valid,n_nan,mean_a,mean_b,mean_diff,ci_low,ci_high,W_stat,p_raw,effect_r,direction
ei_ablation,EI_vs_MC,EI+MC,MC-only,ei_8spf_sampling_arrshift_fop,mc_8spf_slice_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,dc_mae,1.1920928955078125e-07,25,0,0.60573356,0.6013998,0.004333759999999964,0.0036081409975971526,0.0050593790024028385,0.0,5.960464477539063e-08,1.0,b_better
ei_ablation,EI_vs_MC,EI+MC,MC-only,ei_8spf_sampling_arrshift_fop,mc_8spf_slice_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,ssdu_nmse,2.7015948487105512e-05,24,1,0.38166925,0.41507916666666667,-0.03340991666666665,-0.03688744505615511,-0.029932388277178215,0.0,2.7015948487105512e-05,1.0,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_8spf_fop_arrival_shift,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,spatial,ssim,7.32421875e-05,15,0,0.9163692666666667,0.9056367333333335,0.010732533333333238,0.009105777215558405,0.012359289451108249,0.0,6.103515625e-05,1.0,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_8spf_fop_arrival_shift,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,spatial,psnr,7.32421875e-05,15,0,31.066322133333333,30.529571466666663,0.5367506666666699,0.457792196925952,0.6157091364073817,0.0,6.103515625e-05,1.0,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_8spf_fop_arrival_shift,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,spatial,lpips,7.32421875e-05,15,0,0.06249186666666666,0.09709433333333335,-0.03460246666666669,-0.037124215592233945,-0.0320807177410994,0.0,6.103515625e-05,1.0,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_8spf_fop_arrival_shift,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,temporal,early_corr,0.017903645833333336,14,1,0.9832389999999999,0.9799430000000001,0.0032959999999997436,0.0001343179075121003,0.006457682092487879,13.0,0.0107421875,0.8761904761904762,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_8spf_fop_arrival_shift,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,temporal,early_mae,0.0004069010416666667,14,1,1.5967728571428574,1.8161197142857142,-0.21934685714285673,-0.29359528965527526,-0.14509842463043898,0.0,0.0001220703125,1.0,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_8spf_fop_arrival_shift,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,temporal,iauc10_err,0.0004069010416666667,14,1,13.99666907142857,14.898179642857142,-0.901510571428572,-1.3458255477172674,-0.45719559513987534,0.0,0.0001220703125,1.0,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_8spf_fop_arrival_shift,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,temporal,ttae_sec,0.245063704351383,14,1,3.6961165,3.4820767857142867,0.21403971428571333,-0.3125994279329708,0.740678856504399,27.0,0.1960509634811064,0.7428571428571429,b_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_8spf_fop_arrival_shift,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,temporal,wash_in_slope_err,0.2186802455357143,14,1,0.01804285714285714,0.018717785714285718,-0.0006749285714285763,-0.0015862924704131368,0.0002364353275559958,29.0,0.153076171875,0.7238095238095238,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_8spf_fop_arrival_shift,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,mc,dc_mae,6.103515625e-05,15,0,0.6157438,0.6098861333333333,0.00585766666666665,0.005037661949012528,0.006677671384320808,0.0,6.103515625e-05,1.0,b_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_8spf_fop_arrival_shift,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,mc,ssdu_nmse,6.103515625e-05,15,0,0.3928053333333334,0.38935946666666665,0.0034458666666667415,0.0025075628400175035,0.004384170493315831,0.0,6.103515625e-05,1.0,b_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_36spf_sampling_arrshift_fop,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,ssim,0.002255260944366455,25,0,0.9241147200000002,0.92184044,0.002274280000000184,0.0009125086373747309,0.0036360513626252458,53.0,0.002255260944366455,0.8369230769230769,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_36spf_sampling_arrshift_fop,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,psnr,1.7881393432617188e-07,25,0,29.11283444,28.946135039999998,0.16669940000000238,0.14808675149246167,0.18531204850753855,0.0,5.960464477539063e-08,1.0,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_36spf_sampling_arrshift_fop,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,lpips,1.7881393432617188e-07,25,0,0.030050600000000004,0.03558748,-0.005536879999999994,-0.006210974782210552,-0.00486278521778945,0.0,5.960464477539063e-08,1.0,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_36spf_sampling_arrshift_fop,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_corr,0.0004069010416666667,15,10,0.9971876000000001,0.9962489333333333,0.0009386666666667542,0.00021199769945275029,0.0016653356338805659,0.0,6.103515625e-05,1.0,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_36spf_sampling_arrshift_fop,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_mae,0.002899169921875,15,10,1.0033016000000001,1.0604226666666667,-0.05712106666666661,-0.0936290621950615,-0.02061307113827178,7.0,0.00115966796875,0.9416666666666667,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_36spf_sampling_arrshift_fop,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,iauc10_err,0.008544921875,15,10,28.991212666666666,30.761940733333336,-1.7707280666666705,-2.9179913676561573,-0.6234647656771761,12.0,0.0042724609375,0.9,a_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_36spf_sampling_arrshift_fop,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,ttae_sec,0.7353166906373405,15,10,0.9570144666666667,0.9465047999999999,0.01050966666666675,-0.06604573592356604,0.08706506925689937,12.0,0.7353166906373405,0.9,b_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_36spf_sampling_arrshift_fop,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,wash_in_slope_err,0.5827501085069444,15,10,0.009796266666666666,0.009678533333333333,0.00011773333333333323,-0.00039593814091913246,0.0006314048075857983,48.0,0.52447509765625,0.6,b_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_36spf_sampling_arrshift_fop,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,dc_mae,4.935264587402344e-05,25,0,0.52169716,0.52108696,0.0006102000000000052,0.00036927236515375307,0.0008511276348462217,17.0,1.233816146850586e-05,0.9476923076923077,b_better
temporal_ablation,arr_shift_vs_diffeo_only,Arr Shift,Diffeo Only,ei_36spf_sampling_arrshift_fop,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,ssdu_nmse,5.4031896974211023e-05,24,1,0.39113429166666663,0.38701783333333334,0.004116458333333295,0.003308004727002456,0.0049249119396642125,0.0,2.7015948487105512e-05,1.0,b_better
temporal_ablation,enh_scale_vs_diffeo_only,Enh Scale,Diffeo Only,ei_8spf_fop_enh_scale,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,spatial,ssim,0.803955078125,15,0,0.9053362666666664,0.9056367333333335,-0.00030046666666705413,-0.001279249493870252,0.0006783161605369136,55.0,0.803955078125,0.5416666666666667,b_better
temporal_ablation,enh_scale_vs_diffeo_only,Enh Scale,Diffeo Only,ei_8spf_fop_enh_scale,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,spatial,psnr,0.022613525390625,15,0,30.59797,30.529571466666663,0.06839853333333679,0.018095749870328838,0.11870131679633905,18.0,0.01507568359375,0.85,a_better
temporal_ablation,enh_scale_vs_diffeo_only,Enh Scale,Diffeo Only,ei_8spf_fop_enh_scale,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,spatial,lpips,0.00018310546875,15,0,0.08435113333333336,0.09709433333333335,-0.012743199999999996,-0.014843893974517117,-0.01064250602548289,0.0,6.103515625e-05,1.0,a_better
temporal_ablation,enh_scale_vs_diffeo_only,Enh Scale,Diffeo Only,ei_8spf_fop_enh_scale,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,temporal,early_corr,0.57891845703125,14,1,0.9791205000000002,0.9799430000000001,-0.0008224999999999483,-0.003718721511908736,0.0020737215119087126,40.0,0.463134765625,0.6190476190476191,b_better
temporal_ablation,enh_scale_vs_diffeo_only,Enh Scale,Diffeo Only,ei_8spf_fop_enh_scale,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,temporal,early_mae,0.0335693359375,14,1,1.731338357142857,1.8161197142857142,-0.08478135714285706,-0.1535699375539685,-0.015992776731745706,14.0,0.013427734375,0.8666666666666667,a_better
temporal_ablation,enh_scale_vs_diffeo_only,Enh Scale,Diffeo Only,ei_8spf_fop_enh_scale,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,temporal,iauc10_err,0.0042724609375,14,1,14.441475214285713,14.898179642857142,-0.45670442857142923,-0.728514900343569,-0.18489395679928877,4.0,0.0008544921875,0.9619047619047619,a_better
temporal_ablation,enh_scale_vs_diffeo_only,Enh Scale,Diffeo Only,ei_8spf_fop_enh_scale,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,temporal,ttae_sec,0.7535919982037707,14,1,3.4332345,3.4820767857142867,-0.048842285714286504,-0.27635588329458055,0.17867131186600896,35.0,0.7535919982037707,0.6666666666666667,a_better
temporal_ablation,enh_scale_vs_diffeo_only,Enh Scale,Diffeo Only,ei_8spf_fop_enh_scale,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,temporal,wash_in_slope_err,0.4020182291666667,14,1,0.01913092857142857,0.018717785714285718,0.0004131428571428515,-0.000612765500244197,0.0014390512145299123,33.0,0.2412109375,0.6857142857142857,b_better
temporal_ablation,enh_scale_vs_diffeo_only,Enh Scale,Diffeo Only,ei_8spf_fop_enh_scale,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,mc,dc_mae,0.1688232421875,15,0,0.6101043333333334,0.6098861333333333,0.00021820000000005724,-0.00028370793936574845,0.0007201079393657224,35.0,0.1688232421875,0.7083333333333333,b_better
temporal_ablation,enh_scale_vs_diffeo_only,Enh Scale,Diffeo Only,ei_8spf_fop_enh_scale,ei_8spf_no_temporal_fop,8,test_inference_logs.json,test_inference_logs_mri_journal.json,mc,ssdu_nmse,0.0001220703125,15,0,0.4050592666666667,0.38935946666666665,0.01569980000000004,0.014466186384963305,0.016933413615036693,0.0,6.103515625e-05,1.0,b_better
temporal_ablation,arr_shift_enh_scale_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_8spf_no_rebin_fop,ei_8spf_no_temporal_fop,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal.json,spatial,ssim,5.960464477539063e-08,25,0,0.90905028,0.9014497999999999,0.007600480000000132,0.006513190819205952,0.008687769180794018,0.0,5.960464477539063e-08,1.0,a_better
temporal_ablation,arr_shift_enh_scale_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_8spf_no_rebin_fop,ei_8spf_no_temporal_fop,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal.json,spatial,psnr,5.960464477539063e-08,25,0,29.91536392,29.53912476,0.3762391600000008,0.3262328024073212,0.42624551759268003,0.0,5.960464477539063e-08,1.0,a_better
temporal_ablation,arr_shift_enh_scale_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_8spf_no_rebin_fop,ei_8spf_no_temporal_fop,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal.json,spatial,lpips,5.960464477539063e-08,25,0,0.06949327999999999,0.09615824000000002,-0.02666496000000003,-0.029043133764927974,-0.024286786235072036,0.0,5.960464477539063e-08,1.0,a_better
temporal_ablation,arr_shift_enh_scale_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_8spf_no_rebin_fop,ei_8spf_no_temporal_fop,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal.json,temporal,early_corr,0.011189778645833334,15,10,0.9822419333333333,0.9804283333333335,0.0018135999999998598,-0.00020176136454088832,0.003828961364540874,14.0,0.0067138671875,0.8833333333333333,a_better
temporal_ablation,arr_shift_enh_scale_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_8spf_no_rebin_fop,ei_8spf_no_temporal_fop,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal.json,temporal,early_mae,0.00030517578125,15,10,1.6355245333333335,1.7721716,-0.1366470666666666,-0.19910875374034043,-0.074185379592993,1.0,0.0001220703125,0.9916666666666667,a_better
temporal_ablation,arr_shift_enh_scale_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_8spf_no_rebin_fop,ei_8spf_no_temporal_fop,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal.json,temporal,iauc10_err,0.00030517578125,15,10,14.631012733333336,15.316822199999999,-0.6858094666666634,-1.030867535074293,-0.340751398259041,0.0,6.103515625e-05,1.0,a_better
temporal_ablation,arr_shift_enh_scale_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_8spf_no_rebin_fop,ei_8spf_no_temporal_fop,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal.json,temporal,ttae_sec,0.169219970703125,15,10,3.640140666666667,3.491484200000001,0.1486564666666661,-0.2939584624657702,0.5912713957991033,33.0,0.1353759765625,0.725,b_better
temporal_ablation,arr_shift_enh_scale_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_8spf_no_rebin_fop,ei_8spf_no_temporal_fop,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal.json,temporal,wash_in_slope_err,0.389404296875,15,10,0.01927926666666667,0.019579466666666667,-0.000300199999999997,-0.001208483976437083,0.0006080839764370845,44.0,0.389404296875,0.6333333333333333,a_better
temporal_ablation,arr_shift_enh_scale_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_8spf_no_rebin_fop,ei_8spf_no_temporal_fop,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal.json,mc,dc_mae,1.1920928955078125e-07,25,0,0.6042402,0.60051656,0.003723640000000028,0.0032443757652616026,0.004202904234738378,0.0,5.960464477539063e-08,1.0,b_better
temporal_ablation,arr_shift_enh_scale_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_8spf_no_rebin_fop,ei_8spf_no_temporal_fop,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal.json,mc,ssdu_nmse,2.7015948487105512e-05,24,1,0.386622625,0.37697825,0.009644374999999983,0.00858673901862164,0.010702010981378367,0.0,2.7015948487105512e-05,1.0,b_better
temporal_ablation,all_transforms_36_vs_diffeo_only,All Transforms,Diffeo Only,ei_diffeo_fop_cosine_lr_all_transforms_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,ssim,0.05875152349472046,25,0,0.9210453599999999,0.92184044,-0.0007950800000000591,-0.0014619136578220549,-0.00012824634217796548,92.0,0.05875152349472046,0.716923076923077,b_better
temporal_ablation,all_transforms_36_vs_diffeo_only,All Transforms,Diffeo Only,ei_diffeo_fop_cosine_lr_all_transforms_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,psnr,8.940696716308594e-08,25,0,29.067425240000002,28.946135039999998,0.12129020000000423,0.10141769546340884,0.14116270453659052,0.0,5.960464477539063e-08,1.0,a_better
temporal_ablation,all_transforms_36_vs_diffeo_only,All Transforms,Diffeo Only,ei_diffeo_fop_cosine_lr_all_transforms_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,lpips,8.940696716308594e-08,25,0,0.03211188,0.03558748,-0.0034755999999999954,-0.004082407775128503,-0.0028687922248714984,0.0,5.960464477539063e-08,1.0,a_better
temporal_ablation,all_transforms_36_vs_diffeo_only,All Transforms,Diffeo Only,ei_diffeo_fop_cosine_lr_all_transforms_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_corr,0.063934326171875,15,10,0.9950864,0.9962489333333333,-0.001162533333333271,-0.002185274480028059,-0.00013979218663863068,21.0,0.02557373046875,0.825,b_better
temporal_ablation,all_transforms_36_vs_diffeo_only,All Transforms,Diffeo Only,ei_diffeo_fop_cosine_lr_all_transforms_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_mae,0.00579833984375,15,10,1.2428491999999998,1.0604226666666667,0.18242653333333303,0.09642120118002963,0.26843186548663717,7.0,0.00115966796875,0.9416666666666667,b_better
temporal_ablation,all_transforms_36_vs_diffeo_only,All Transforms,Diffeo Only,ei_diffeo_fop_cosine_lr_all_transforms_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,iauc10_err,0.4128265380859375,15,10,29.95308226666667,30.761940733333336,-0.8088584666666669,-2.5644040579582317,0.9466871246248987,42.0,0.33026123046875,0.65,a_better
temporal_ablation,all_transforms_36_vs_diffeo_only,All Transforms,Diffeo Only,ei_diffeo_fop_cosine_lr_all_transforms_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,ttae_sec,0.18290773124502213,15,10,1.0524096,0.9465047999999999,0.10590480000000013,-0.5182033995939812,0.7300129995939812,9.0,0.10974463874701328,0.925,b_better
temporal_ablation,all_transforms_36_vs_diffeo_only,All Transforms,Diffeo Only,ei_diffeo_fop_cosine_lr_all_transforms_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,wash_in_slope_err,0.890380859375,15,10,0.0098018,0.009678533333333333,0.00012326666666666666,-0.0009456533094933991,0.001192186642826732,57.0,0.890380859375,0.525,b_better
temporal_ablation,all_transforms_36_vs_diffeo_only,All Transforms,Diffeo Only,ei_diffeo_fop_cosine_lr_all_transforms_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,dc_mae,8.344650268554688e-07,25,0,0.52162444,0.52108696,0.0005374799999999791,0.00039622014619717863,0.0006787398538028152,4.0,4.172325134277344e-07,0.9876923076923076,b_better
temporal_ablation,all_transforms_36_vs_diffeo_only,All Transforms,Diffeo Only,ei_diffeo_fop_cosine_lr_all_transforms_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,ssdu_nmse,0.584056453701191,24,1,0.3934896666666667,0.38701783333333334,0.006471833333333343,-0.010806394450612537,0.023750061117279196,120.0,0.584056453701191,0.6,b_better
temporal_ablation,arr_shift_enh_scale_36_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_diffeo_fop_cosine_lr_no_rebin_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,ssim,0.004604637622833252,25,0,0.92239772,0.92184044,0.0005572799999999933,0.0002248942249900439,0.0008896657750099516,60.0,0.004604637622833252,0.8153846153846154,a_better
temporal_ablation,arr_shift_enh_scale_36_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_diffeo_fop_cosine_lr_no_rebin_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,psnr,8.940696716308594e-08,25,0,29.05603708,28.946135039999998,0.10990204000000148,0.0946410945579264,0.125162985442074,0.0,5.960464477539063e-08,1.0,a_better
temporal_ablation,arr_shift_enh_scale_36_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_diffeo_fop_cosine_lr_no_rebin_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,lpips,8.940696716308594e-08,25,0,0.03182252,0.03558748,-0.0037649599999999978,-0.004310699486298135,-0.0032192205137018637,0.0,5.960464477539063e-08,1.0,a_better
temporal_ablation,arr_shift_enh_scale_36_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_diffeo_fop_cosine_lr_no_rebin_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_corr,0.00030517578125,15,10,0.9942508666666666,0.9962489333333333,-0.001998066666666687,-0.0031916822875080676,-0.0008044510458253061,0.0,6.103515625e-05,1.0,b_better
temporal_ablation,arr_shift_enh_scale_36_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_diffeo_fop_cosine_lr_no_rebin_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_mae,0.002899169921875,15,10,1.211405066666667,1.0604226666666667,0.15098240000000018,0.06598794921468522,0.23597685078531483,7.0,0.00115966796875,0.9416666666666667,b_better
temporal_ablation,arr_shift_enh_scale_36_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_diffeo_fop_cosine_lr_no_rebin_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,iauc10_err,0.01708984375,15,10,29.598055,30.761940733333336,-1.1638857333333377,-2.0679480788742692,-0.25982338779239833,16.0,0.01025390625,0.8666666666666667,a_better
temporal_ablation,arr_shift_enh_scale_36_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_diffeo_fop_cosine_lr_no_rebin_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,ttae_sec,0.4975308993836723,15,10,0.9611022000000001,0.9465047999999999,0.014597400000000205,-0.15210823843801335,0.18130303843801332,9.0,0.39802471950693785,0.925,b_better
temporal_ablation,arr_shift_enh_scale_36_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_diffeo_fop_cosine_lr_no_rebin_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,wash_in_slope_err,0.97796630859375,15,10,0.009688333333333334,0.009678533333333333,9.80000000000078e-06,-0.0006356789984356453,0.0006552789984356447,59.0,0.97796630859375,0.5083333333333333,b_better
temporal_ablation,arr_shift_enh_scale_36_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_diffeo_fop_cosine_lr_no_rebin_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,dc_mae,2.455837072267329e-05,25,0,0.5215631199999999,0.52108696,0.00047615999999994774,0.00035391959691593705,0.0005984004030840651,0.0,1.2279185361336645e-05,1.0,b_better
temporal_ablation,arr_shift_enh_scale_36_vs_diffeo_only,Arr Shift + Enh Scale,Diffeo Only,ei_diffeo_fop_cosine_lr_no_rebin_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,ssdu_nmse,0.09436225831584012,24,1,0.39855795833333335,0.38701783333333334,0.011540125000000012,-0.0056408008729726365,0.02872105087297262,83.0,0.09436225831584012,0.7233333333333334,b_better
temporal_ablation,arr_shift_rebin_36_vs_diffeo_only,Arr Shift + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_enh_scale_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,ssim,0.978915274143219,25,0,0.92169948,0.92184044,-0.00014095999999996778,-0.0007846387586816581,0.0005027187586816337,161.0,0.978915274143219,0.5046153846153847,b_better
temporal_ablation,arr_shift_rebin_36_vs_diffeo_only,Arr Shift + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_enh_scale_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,psnr,8.940696716308594e-08,25,0,29.08692536,28.946135039999998,0.1407903200000007,0.12054854030327551,0.16103209969672416,0.0,5.960464477539063e-08,1.0,a_better
temporal_ablation,arr_shift_rebin_36_vs_diffeo_only,Arr Shift + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_enh_scale_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,lpips,8.940696716308594e-08,25,0,0.03138988,0.03558748,-0.004197599999999996,-0.004819679329591379,-0.0035755206704086197,0.0,5.960464477539063e-08,1.0,a_better
temporal_ablation,arr_shift_rebin_36_vs_diffeo_only,Arr Shift + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_enh_scale_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_corr,0.03644175447337482,15,10,0.9949978666666667,0.9962489333333333,-0.0012510666666666337,-0.0022613158061971757,-0.00024081752713618035,17.0,0.014576701789349928,0.8583333333333334,b_better
